Re,Pr,Da,porosity,thickness,amplitude,wavelength,Nuavg,DelP_Pa
25,3,1e-05,0.7,0.2,0.1,5.0,7.7057,14.45173
25,3,1e-05,0.7,0.3,0.1,5.0,8.5643,26.613936
25,3,1e-06,0.85,0.1,0.1,5.0,7.0786,24.692514
25,3,1e-06,0.85,0.2,0.1,5.0,7.7365,79.401471
25,3,1e-06,0.85,0.3,0.1,5.0,8.6077,169.271158
25,3,1e-06,0.8,0.1,0.1,5.0,7.0789,24.743481
25,3,1e-06,0.8,0.2,0.1,5.0,7.7368,79.502428
25,3,1e-06,0.8,0.3,0.1,5.0,8.608,169.44110500000002
25,3,1e-06,0.75,0.1,0.1,5.0,7.0792,24.798445
25,3,1e-06,0.75,0.2,0.1,5.0,7.7371,79.615382
25,3,1e-06,0.75,0.3,0.1,5.0,8.6084,169.631047
25,3,1e-06,0.7,0.1,0.1,5.0,7.0795,24.858406
25,3,1e-06,0.7,0.2,0.1,5.0,7.7375,79.741332
25,3,1e-06,0.7,0.3,0.1,5.0,8.6088,169.84098600000002
25,6,0.001,0.85,0.1,0.1,5.0,7.3313,3.6378386
25,6,0.001,0.85,0.2,0.1,5.0,7.9064,5.1213678
25,6,0.001,0.85,0.3,0.1,5.0,8.5726,7.335414099999999
25,6,0.001,0.8,0.1,0.1,5.0,7.3364,3.6500287
25,6,0.001,0.8,0.2,0.1,5.0,7.9137,5.1449592
25,6,0.001,0.8,0.3,0.1,5.0,8.581,7.3738426
25,6,0.001,0.75,0.1,0.1,5.0,7.3417,3.662894
25,6,0.001,0.75,0.2,0.1,5.0,7.9212,5.1698109
25,6,0.001,0.75,0.3,0.1,5.0,8.5899,7.4147238
25,6,0.001,0.7,0.1,0.1,5.0,7.3472,3.6763313
25,6,0.001,0.7,0.2,0.1,5.0,7.9292,5.1961174
25,6,0.001,0.7,0.3,0.1,5.0,8.5994,7.458351
25,6,0.0001,0.85,0.1,0.1,5.0,7.6425,4.579352
25,6,0.0001,0.85,0.2,0.1,5.0,8.3077,6.9865268
25,6,0.0001,0.85,0.3,0.1,5.0,9.1569,10.846987
25,6,0.0001,0.8,0.1,0.1,5.0,7.6454,4.589120599999999
25,6,0.0001,0.8,0.2,0.1,5.0,8.3114,7.0045505
25,6,0.0001,0.8,0.3,0.1,5.0,9.1616,10.877645
25,6,0.0001,0.75,0.1,0.1,5.0,7.6484,4.5994654
25,6,0.0001,0.75,0.2,0.1,5.0,8.3152,7.0239448
25,6,0.0001,0.75,0.3,0.1,5.0,9.1663,10.911267
25,6,0.0001,0.7,0.1,0.1,5.0,7.6515,4.6104826
25,6,0.0001,0.7,0.2,0.1,5.0,8.3191,7.0450047
25,6,0.0001,0.7,0.3,0.1,5.0,9.1713,10.948847
25,6,1e-05,0.85,0.1,0.1,5.0,7.7271,6.855265
25,6,1e-05,0.85,0.2,0.1,5.0,8.4212,14.364125
25,6,1e-05,0.85,0.3,0.1,5.0,9.3182,26.454431
25,6,1e-05,0.8,0.1,0.1,5.0,7.7281,6.866778
25,6,1e-05,0.8,0.2,0.1,5.0,8.4225,14.390005
25,6,1e-05,0.8,0.3,0.1,5.0,9.3199,26.501281
25,6,1e-05,0.75,0.1,0.1,5.0,7.7292,6.879683
25,6,1e-05,0.75,0.2,0.1,5.0,8.4238,14.418874
25,6,1e-05,0.75,0.3,0.1,5.0,9.3216,26.554117
25,6,1e-05,0.7,0.1,0.1,5.0,7.7303,6.894078
25,6,1e-05,0.7,0.2,0.1,5.0,8.4252,14.45173
25,6,1e-05,0.7,0.3,0.1,5.0,9.3234,26.613936
25,6,1e-06,0.85,0.1,0.1,5.0,7.7533,24.692514
25,6,1e-06,0.85,0.2,0.1,5.0,8.4557,79.401471
25,6,1e-06,0.85,0.3,0.1,5.0,9.3654,169.271158
25,6,1e-06,0.8,0.1,0.1,5.0,7.7536,24.743481
25,6,1e-06,0.8,0.2,0.1,5.0,8.456,79.502428
25,6,1e-06,0.8,0.3,0.1,5.0,9.3658,169.44110500000002
25,6,1e-06,0.75,0.1,0.1,5.0,7.7538,24.798445
25,6,1e-06,0.75,0.2,0.1,5.0,8.4563,79.615382
25,6,1e-06,0.75,0.3,0.1,5.0,9.3661,169.631047
25,6,1e-06,0.7,0.1,0.1,5.0,7.7541,24.858406
25,6,1e-06,0.7,0.2,0.1,5.0,8.4566,79.741332
25,6,1e-06,0.7,0.3,0.1,5.0,9.3665,169.84098600000002
25,20,0.001,0.85,0.1,0.1,5.0,9.5777,3.6378386
25,20,0.001,0.85,0.2,0.1,5.0,10.262,5.1213678
25,20,0.001,0.85,0.3,0.1,5.0,11.054,7.335414099999999
25,20,0.001,0.8,0.1,0.1,5.0,9.5837,3.6500287
25,20,0.001,0.8,0.2,0.1,5.0,10.271,5.1449592
25,20,0.001,0.8,0.3,0.1,5.0,11.064,7.3738426
25,20,0.001,0.75,0.1,0.1,5.0,9.5899,3.662894
25,20,0.001,0.75,0.2,0.1,5.0,10.28,5.1698109
25,20,0.001,0.75,0.3,0.1,5.0,11.074,7.4147238
25,20,0.001,0.7,0.1,0.1,5.0,9.5965,3.6763313
25,20,0.001,0.7,0.2,0.1,5.0,10.289,5.1961174
25,20,0.001,0.7,0.3,0.1,5.0,11.086,7.458351
25,20,0.0001,0.85,0.1,0.1,5.0,9.9303,4.579352
25,20,0.0001,0.85,0.2,0.1,5.0,10.704,6.9865268
25,20,0.0001,0.85,0.3,0.1,5.0,11.678,10.846987
25,20,0.0001,0.8,0.1,0.1,5.0,9.9336,4.589120599999999
25,20,0.0001,0.8,0.2,0.1,5.0,10.709,7.0045505
25,20,0.0001,0.8,0.3,0.1,5.0,11.684,10.877645
25,20,0.0001,0.75,0.1,0.1,5.0,9.9371,4.5994654
25,20,0.0001,0.75,0.2,0.1,5.0,10.713,7.0239448
25,20,0.0001,0.75,0.3,0.1,5.0,11.689,10.911267
25,20,0.0001,0.7,0.1,0.1,5.0,9.9407,4.6104826
25,20,0.0001,0.7,0.2,0.1,5.0,10.717,7.0450047
25,20,0.0001,0.7,0.3,0.1,5.0,11.695,10.948847
25,20,1e-05,0.85,0.1,0.1,5.0,10.026,6.855265
25,20,1e-05,0.85,0.2,0.1,5.0,10.829,14.364125
25,20,1e-05,0.85,0.3,0.1,5.0,11.85,26.454431
25,20,1e-05,0.8,0.1,0.1,5.0,10.027,6.866778
25,20,1e-05,0.8,0.2,0.1,5.0,10.831,14.390005
25,20,1e-05,0.8,0.3,0.1,5.0,11.852,26.501281
25,20,1e-05,0.75,0.1,0.1,5.0,10.028,6.879683
25,20,1e-05,0.75,0.2,0.1,5.0,10.832,14.418874
25,20,1e-05,0.75,0.3,0.1,5.0,11.854,26.554117
25,20,1e-05,0.7,0.1,0.1,5.0,10.029,6.894078
25,20,1e-05,0.7,0.2,0.1,5.0,10.834,14.45173
25,20,1e-05,0.7,0.3,0.1,5.0,11.856,26.613936
25,20,1e-06,0.85,0.1,0.1,5.0,10.055,24.692514
25,20,1e-06,0.85,0.2,0.1,5.0,10.867,79.401471
25,20,1e-06,0.85,0.3,0.1,5.0,11.901,169.271158
25,20,1e-06,0.8,0.1,0.1,5.0,10.056,24.743481
25,20,1e-06,0.8,0.2,0.1,5.0,10.867,79.502428
25,20,1e-06,0.8,0.3,0.1,5.0,11.901,169.44110500000002
25,20,1e-06,0.75,0.1,0.1,5.0,10.056,24.798445
25,20,1e-06,0.75,0.2,0.1,5.0,10.868,79.615382
25,20,1e-06,0.75,0.3,0.1,5.0,11.902,169.631047
25,20,1e-06,0.7,0.1,0.1,5.0,10.056,24.858406
25,20,1e-06,0.7,0.2,0.1,5.0,10.868,79.741332
25,20,1e-06,0.7,0.3,0.1,5.0,11.902,169.84098600000002
25,50,0.001,0.85,0.1,0.1,5.0,12.435,3.6378386
25,50,0.001,0.85,0.2,0.1,5.0,13.288,5.1213678
25,50,0.001,0.85,0.3,0.1,5.0,14.269,7.335414099999999
25,50,0.001,0.8,0.1,0.1,5.0,12.442,3.6500287
25,50,0.001,0.8,0.2,0.1,5.0,13.299,5.1449592
25,50,0.001,0.8,0.3,0.1,5.0,14.281,7.3738426
25,50,0.001,0.75,0.1,0.1,5.0,12.45,3.662894
25,50,0.001,0.75,0.2,0.1,5.0,13.31,5.1698109
25,50,0.001,0.75,0.3,0.1,5.0,14.295,7.4147238
25,50,0.001,0.7,0.1,0.1,5.0,12.459,3.6763313
25,50,0.001,0.7,0.2,0.1,5.0,13.322,5.1961174
25,50,0.001,0.7,0.3,0.1,5.0,14.309,7.458351
25,50,0.0001,0.85,0.1,0.1,5.0,12.874,4.579352
25,50,0.0001,0.85,0.2,0.1,5.0,13.833,6.9865268
25,50,0.0001,0.85,0.3,0.1,5.0,15.029,10.846987
25,50,0.0001,0.8,0.1,0.1,5.0,12.878,4.589120599999999
25,50,0.0001,0.8,0.2,0.1,5.0,13.838,7.0045505
25,50,0.0001,0.8,0.3,0.1,5.0,15.036,10.877645
25,50,0.0001,0.75,0.1,0.1,5.0,12.883,4.5994654
25,50,0.0001,0.75,0.2,0.1,5.0,13.843,7.0239448
25,50,0.0001,0.75,0.3,0.1,5.0,15.042,10.911267
25,50,0.0001,0.7,0.1,0.1,5.0,12.887,4.6104826
25,50,0.0001,0.7,0.2,0.1,5.0,13.849,7.0450047
25,50,0.0001,0.7,0.3,0.1,5.0,15.049,10.948847
25,50,1e-05,0.85,0.1,0.1,5.0,12.993,6.855265
25,50,1e-05,0.85,0.2,0.1,5.0,13.986,14.364125
25,50,1e-05,0.85,0.3,0.1,5.0,15.238,26.454431
25,50,1e-05,0.8,0.1,0.1,5.0,12.994,6.866778
25,50,1e-05,0.8,0.2,0.1,5.0,13.988,14.390005
25,50,1e-05,0.8,0.3,0.1,5.0,15.24,26.501281
25,50,1e-05,0.75,0.1,0.1,5.0,12.996,6.879683
25,50,1e-05,0.75,0.2,0.1,5.0,13.99,14.418874
25,50,1e-05,0.75,0.3,0.1,5.0,15.243,26.554117
25,50,1e-05,0.7,0.1,0.1,5.0,12.997,6.894078
25,50,1e-05,0.7,0.2,0.1,5.0,13.992,14.45173
25,50,1e-05,0.7,0.3,0.1,5.0,15.245,26.613936
25,50,1e-06,0.85,0.1,0.1,5.0,13.029,24.692514
25,50,1e-06,0.85,0.2,0.1,5.0,14.033,79.401471
25,50,1e-06,0.85,0.3,0.1,5.0,15.3,169.271158
25,50,1e-06,0.8,0.1,0.1,5.0,13.03,24.743481
25,50,1e-06,0.8,0.2,0.1,5.0,14.033,79.502428
25,50,1e-06,0.8,0.3,0.1,5.0,15.3,169.44110500000002
25,50,1e-06,0.75,0.1,0.1,5.0,13.03,24.798445
25,50,1e-06,0.75,0.2,0.1,5.0,14.034,79.615382
25,50,1e-06,0.75,0.3,0.1,5.0,15.301,169.631047
25,50,1e-06,0.7,0.1,0.1,5.0,13.03,24.858406
25,50,1e-06,0.7,0.2,0.1,5.0,14.034,79.741332
25,50,1e-06,0.7,0.3,0.1,5.0,15.301,169.84098600000002
100,3,0.001,0.85,0.1,0.1,5.0,8.5132,15.736747
100,3,0.001,0.85,0.2,0.1,5.0,9.1522,22.394672
100,3,0.001,0.85,0.3,0.1,5.0,9.9171,32.43882
100,3,0.001,0.8,0.1,0.1,5.0,8.5208,15.806774
100,3,0.001,0.8,0.2,0.1,5.0,9.1624,22.525499
100,3,0.001,0.8,0.3,0.1,5.0,9.9299,32.668516
100,3,0.001,0.75,0.1,0.1,5.0,8.5287,15.881726
100,3,0.001,0.75,0.2,0.1,5.0,9.1733,22.666223
100,3,0.001,0.75,0.3,0.1,5.0,9.9435,32.9161
100,3,0.001,0.7,0.1,0.1,5.0,8.5373,15.962594
100,3,0.001,0.7,0.2,0.1,5.0,9.1849,22.817832
100,3,0.001,0.7,0.3,0.1,5.0,9.9581,33.185559
100,3,0.0001,0.85,0.1,0.1,5.0,8.7941,19.636647
100,3,0.0001,0.85,0.2,0.1,5.0,9.5045,30.18231
100,3,0.0001,0.85,0.3,0.1,5.0,10.433,47.003912
100,3,0.0001,0.8,0.1,0.1,5.0,8.7973,19.686922
100,3,0.0001,0.8,0.2,0.1,5.0,9.5089,30.296463
100,3,0.0001,0.8,0.3,0.1,5.0,10.439,47.218879
100,3,0.0001,0.75,0.1,0.1,5.0,8.8007,19.741125
100,3,0.0001,0.75,0.2,0.1,5.0,9.5136,30.420531
100,3,0.0001,0.75,0.3,0.1,5.0,10.445,47.457743
100,3,0.0001,0.7,0.1,0.1,5.0,8.8042,19.799244
100,3,0.0001,0.7,0.2,0.1,5.0,9.5185,30.559497
100,3,0.0001,0.7,0.3,0.1,5.0,10.451,47.725485
100,3,1e-05,0.85,0.1,0.1,5.0,8.8721,29.134527
100,3,1e-05,0.85,0.2,0.1,5.0,9.5996,60.790081
100,3,1e-05,0.85,0.3,0.1,5.0,10.568,111.596977
100,3,1e-05,0.8,0.1,0.1,5.0,8.8732,29.220246
100,3,1e-05,0.8,0.2,0.1,5.0,9.6011,61.030695
100,3,1e-05,0.8,0.3,0.1,5.0,10.57,112.076496
100,3,1e-05,0.75,0.1,0.1,5.0,8.8743,29.316938
100,3,1e-05,0.75,0.2,0.1,5.0,9.6027,61.305273
100,3,1e-05,0.75,0.3,0.1,5.0,10.572,112.615969
100,3,1e-05,0.7,0.1,0.1,5.0,8.8755,29.426597
100,3,1e-05,0.7,0.2,0.1,5.0,9.6045,61.622808
100,3,1e-05,0.7,0.3,0.1,5.0,10.574,113.24539
100,3,1e-06,0.85,0.1,0.1,5.0,8.8968,101.187419
100,3,1e-06,0.85,0.2,0.1,5.0,9.6278,323.53727999999995
100,3,1e-06,0.85,0.3,0.1,5.0,10.605,688.5361770000001
100,3,1e-06,0.8,0.1,0.1,5.0,8.897,101.477311
100,3,1e-06,0.8,0.2,0.1,5.0,9.6282,324.307139
100,3,1e-06,0.8,0.3,0.1,5.0,10.605,690.0160030000001
100,3,1e-06,0.75,0.1,0.1,5.0,8.8973,101.807195
100,3,1e-06,0.75,0.2,0.1,5.0,9.6286,325.196988
100,3,1e-06,0.75,0.3,0.1,5.0,10.606,691.715816
100,3,1e-06,0.7,0.1,0.1,5.0,8.8976,102.18707
100,3,1e-06,0.7,0.2,0.1,5.0,9.629,326.226825
100,3,1e-06,0.7,0.3,0.1,5.0,10.606,693.695614
100,6,0.001,0.85,0.1,0.1,5.0,10.158,15.736747
100,6,0.001,0.85,0.2,0.1,5.0,10.88,22.394672
100,6,0.001,0.85,0.3,0.1,5.0,11.74,32.43882
100,6,0.001,0.8,0.1,0.1,5.0,10.166,15.806774
100,6,0.001,0.8,0.2,0.1,5.0,10.891,22.525499
100,6,0.001,0.8,0.3,0.1,5.0,11.754,32.668516
100,6,0.001,0.75,0.1,0.1,5.0,10.176,15.881726
100,6,0.001,0.75,0.2,0.1,5.0,10.904,22.666223
100,6,0.001,0.75,0.3,0.1,5.0,11.77,32.9161
100,6,0.001,0.7,0.1,0.1,5.0,10.185,15.962594
100,6,0.001,0.7,0.2,0.1,5.0,10.917,22.817832
100,6,0.001,0.7,0.3,0.1,5.0,11.786,33.185559
100,6,0.0001,0.85,0.1,0.1,5.0,10.471,19.636647
100,6,0.0001,0.85,0.2,0.1,5.0,11.267,30.18231
100,6,0.0001,0.85,0.3,0.1,5.0,12.298,47.003912
100,6,0.0001,0.8,0.1,0.1,5.0,10.475,19.686922
100,6,0.0001,0.8,0.2,0.1,5.0,11.272,30.296463
100,6,0.0001,0.8,0.3,0.1,5.0,12.305,47.218879
100,6,0.0001,0.75,0.1,0.1,5.0,10.479,19.741125
100,6,0.0001,0.75,0.2,0.1,5.0,11.277,30.420531
100,6,0.0001,0.75,0.3,0.1,5.0,12.312,47.457743
100,6,0.0001,0.7,0.1,0.1,5.0,10.483,19.799244
100,6,0.0001,0.7,0.2,0.1,5.0,11.282,30.559497
100,6,0.0001,0.7,0.3,0.1,5.0,12.319,47.725485
100,6,1e-05,0.85,0.1,0.1,5.0,10.558,29.134527
100,6,1e-05,0.85,0.2,0.1,5.0,11.37,60.790081
100,6,1e-05,0.85,0.3,0.1,5.0,12.442,111.596977
100,6,1e-05,0.8,0.1,0.1,5.0,10.559,29.220246
100,6,1e-05,0.8,0.2,0.1,5.0,11.372,61.030695
100,6,1e-05,0.8,0.3,0.1,5.0,12.444,112.076496
100,6,1e-05,0.75,0.1,0.1,5.0,10.56,29.316938
100,6,1e-05,0.75,0.2,0.1,5.0,11.374,61.305273
100,6,1e-05,0.75,0.3,0.1,5.0,12.447,112.615969
100,6,1e-05,0.7,0.1,0.1,5.0,10.562,29.426597
100,6,1e-05,0.7,0.2,0.1,5.0,11.375,61.622808
100,6,1e-05,0.7,0.3,0.1,5.0,12.45,113.24539
100,6,1e-06,0.85,0.1,0.1,5.0,10.585,101.187419
100,6,1e-06,0.85,0.2,0.1,5.0,11.402,323.53727999999995
100,6,1e-06,0.85,0.3,0.1,5.0,12.481,688.5361770000001
100,6,1e-06,0.8,0.1,0.1,5.0,10.586,101.477311
100,6,1e-06,0.8,0.2,0.1,5.0,11.403,324.307139
100,6,1e-06,0.8,0.3,0.1,5.0,12.482,690.0160030000001
100,6,1e-06,0.75,0.1,0.1,5.0,10.586,101.807195
100,6,1e-06,0.75,0.2,0.1,5.0,11.403,325.196988
100,6,1e-06,0.75,0.3,0.1,5.0,12.483,691.715816
100,6,1e-06,0.7,0.1,0.1,5.0,10.586,102.18707
100,6,1e-06,0.7,0.2,0.1,5.0,11.404,326.226825
100,6,1e-06,0.7,0.3,0.1,5.0,12.483,693.695614
100,20,0.001,0.85,0.1,0.1,5.0,14.571,15.736747
100,20,0.001,0.85,0.2,0.1,5.0,15.528,22.394672
100,20,0.001,0.85,0.3,0.1,5.0,16.712,32.43882
100,20,0.001,0.8,0.1,0.1,5.0,14.583,15.806774
100,20,0.001,0.8,0.2,0.1,5.0,15.545,22.525499
100,20,0.001,0.8,0.3,0.1,5.0,16.732,32.668516
100,20,0.001,0.75,0.1,0.1,5.0,14.596,15.881726
100,20,0.001,0.75,0.2,0.1,5.0,15.562,22.666223
100,20,0.001,0.75,0.3,0.1,5.0,16.753,32.9161
100,20,0.001,0.7,0.1,0.1,5.0,14.61,15.962594
100,20,0.001,0.7,0.2,0.1,5.0,15.581,22.817832
100,20,0.001,0.7,0.3,0.1,5.0,16.776,33.185559
100,20,0.0001,0.85,0.1,0.1,5.0,15.007,19.636647
100,20,0.0001,0.85,0.2,0.1,5.0,16.057,30.18231
100,20,0.0001,0.85,0.3,0.1,5.0,17.464,47.003912
100,20,0.0001,0.8,0.1,0.1,5.0,15.012,19.686922
100,20,0.0001,0.8,0.2,0.1,5.0,16.064,30.296463
100,20,0.0001,0.8,0.3,0.1,5.0,17.473,47.218879
100,20,0.0001,0.75,0.1,0.1,5.0,15.017,19.741125
100,20,0.0001,0.75,0.2,0.1,5.0,16.072,30.420531
100,20,0.0001,0.75,0.3,0.1,5.0,17.483,47.457743
100,20,0.0001,0.7,0.1,0.1,5.0,15.023,19.799244
100,20,0.0001,0.7,0.2,0.1,5.0,16.079,30.559497
100,20,0.0001,0.7,0.3,0.1,5.0,17.493,47.725485
100,20,1e-05,0.85,0.1,0.1,5.0,15.123,29.134527
100,20,1e-05,0.85,0.2,0.1,5.0,16.194,60.790081
100,20,1e-05,0.85,0.3,0.1,5.0,17.653,111.596977
100,20,1e-05,0.8,0.1,0.1,5.0,15.125,29.220246
100,20,1e-05,0.8,0.2,0.1,5.0,16.197,61.030695
100,20,1e-05,0.8,0.3,0.1,5.0,17.656,112.076496
100,20,1e-05,0.75,0.1,0.1,5.0,15.127,29.316938
100,20,1e-05,0.75,0.2,0.1,5.0,16.199,61.305273
100,20,1e-05,0.75,0.3,0.1,5.0,17.659,112.615969
100,20,1e-05,0.7,0.1,0.1,5.0,15.129,29.426597
100,20,1e-05,0.7,0.2,0.1,5.0,16.202,61.622808
100,20,1e-05,0.7,0.3,0.1,5.0,17.663,113.24539
100,20,1e-06,0.85,0.1,0.1,5.0,15.161,101.187419
100,20,1e-06,0.85,0.2,0.1,5.0,16.234,323.53727999999995
100,20,1e-06,0.85,0.3,0.1,5.0,17.704,688.5361770000001
100,20,1e-06,0.8,0.1,0.1,5.0,15.162,101.477311
100,20,1e-06,0.8,0.2,0.1,5.0,16.235,324.307139
100,20,1e-06,0.8,0.3,0.1,5.0,17.705,690.0160030000001
100,20,1e-06,0.75,0.1,0.1,5.0,15.162,101.807195
100,20,1e-06,0.75,0.2,0.1,5.0,16.235,325.196988
100,20,1e-06,0.75,0.3,0.1,5.0,17.706,691.715816
100,20,1e-06,0.7,0.1,0.1,5.0,15.162,102.18707
100,20,1e-06,0.7,0.2,0.1,5.0,16.236,326.226825
100,20,1e-06,0.7,0.3,0.1,5.0,17.707,693.695614
100,50,0.001,0.85,0.1,0.1,5.0,19.784,15.736747
100,50,0.001,0.85,0.2,0.1,5.0,21.046,22.394672
100,50,0.001,0.85,0.3,0.1,5.0,22.629,32.43882
100,50,0.001,0.8,0.1,0.1,5.0,19.801,15.806774
100,50,0.001,0.8,0.2,0.1,5.0,21.068,22.525499
100,50,0.001,0.8,0.3,0.1,5.0,22.656,32.668516
100,50,0.001,0.75,0.1,0.1,5.0,19.82,15.881726
100,50,0.001,0.75,0.2,0.1,5.0,21.091,22.666223
100,50,0.001,0.75,0.3,0.1,5.0,22.686,32.9161
100,50,0.001,0.7,0.1,0.1,5.0,19.839,15.962594
100,50,0.001,0.7,0.2,0.1,5.0,21.115,22.817832
100,50,0.001,0.7,0.3,0.1,5.0,22.718,33.185559
100,50,0.0001,0.85,0.1,0.1,5.0,20.188,19.636647
100,50,0.0001,0.85,0.2,0.1,5.0,21.762,30.18231
100,50,0.0001,0.85,0.3,0.1,5.0,23.676,47.003912
100,50,0.0001,0.8,0.1,0.1,5.0,20.195,19.686922
100,50,0.0001,0.8,0.2,0.1,5.0,21.772,30.296463
100,50,0.0001,0.8,0.3,0.1,5.0,23.688,47.218879
100,50,0.0001,0.75,0.1,0.1,5.0,20.202,19.741125
100,50,0.0001,0.75,0.2,0.1,5.0,21.782,30.420531
100,50,0.0001,0.75,0.3,0.1,5.0,23.702,47.457743
100,50,0.0001,0.7,0.1,0.1,5.0,20.21,19.799244
100,50,0.0001,0.7,0.2,0.1,5.0,21.793,30.559497
100,50,0.0001,0.7,0.3,0.1,5.0,23.717,47.725485
100,50,1e-05,0.85,0.1,0.1,5.0,20.347,29.134527
100,50,1e-05,0.85,0.2,0.1,5.0,21.94,60.790081
100,50,1e-05,0.85,0.3,0.1,5.0,23.925,111.596977
100,50,1e-05,0.8,0.1,0.1,5.0,20.35,29.220246
100,50,1e-05,0.8,0.2,0.1,5.0,21.943,61.030695
100,50,1e-05,0.8,0.3,0.1,5.0,23.93,112.076496
100,50,1e-05,0.75,0.1,0.1,5.0,20.352,29.316938
100,50,1e-05,0.75,0.2,0.1,5.0,21.947,61.305273
100,50,1e-05,0.75,0.3,0.1,5.0,23.936,112.615969
100,50,1e-05,0.7,0.1,0.1,5.0,20.355,29.426597
100,50,1e-05,0.7,0.2,0.1,5.0,21.951,61.622808
100,50,1e-05,0.7,0.3,0.1,5.0,23.941,113.24539
100,50,1e-06,0.85,0.1,0.1,5.0,20.398,101.187419
100,50,1e-06,0.85,0.2,0.1,5.0,21.995,323.53727999999995
100,50,1e-06,0.85,0.3,0.1,5.0,23.992,688.5361770000001
100,50,1e-06,0.8,0.1,0.1,5.0,20.399,101.477311
100,50,1e-06,0.8,0.2,0.1,5.0,21.996,324.307139
100,50,1e-06,0.8,0.3,0.1,5.0,23.993,690.0160030000001
100,50,1e-06,0.75,0.1,0.1,5.0,20.4,101.807195
100,50,1e-06,0.75,0.2,0.1,5.0,21.996,325.196988
100,50,1e-06,0.75,0.3,0.1,5.0,23.995,691.715816
100,50,1e-06,0.7,0.1,0.1,5.0,20.4,102.18707
100,50,1e-06,0.7,0.2,0.1,5.0,21.997,326.226825
100,50,1e-06,0.7,0.3,0.1,5.0,23.996,693.695614
250,3,0.001,0.85,0.1,0.1,5.0,10.985,45.389368000000005
250,3,0.001,0.85,0.2,0.1,5.0,11.781,65.975935
250,3,0.001,0.85,0.3,0.1,5.0,12.758,97.245975
250,3,0.001,0.8,0.1,0.1,5.0,10.996,45.652172
250,3,0.001,0.8,0.2,0.1,5.0,11.796,66.472482
250,3,0.001,0.8,0.3,0.1,5.0,12.777,98.151361
250,3,0.001,0.75,0.1,0.1,5.0,11.008,45.932809000000006
250,3,0.001,0.75,0.2,0.1,5.0,11.812,67.00683400000001
250,3,0.001,0.75,0.3,0.1,5.0,12.796,99.133571
250,3,0.001,0.7,0.1,0.1,5.0,11.021,46.234263
250,3,0.001,0.7,0.2,0.1,5.0,11.828,67.58697000000001
250,3,0.001,0.7,0.3,0.1,5.0,12.816,100.211552
250,3,0.0001,0.85,0.1,0.1,5.0,11.233,56.037237
250,3,0.0001,0.85,0.2,0.1,5.0,12.066,87.449253
250,3,0.0001,0.85,0.3,0.1,5.0,13.194,137.26742199999998
250,3,0.0001,0.8,0.1,0.1,5.0,11.237,56.227719
250,3,0.0001,0.8,0.2,0.1,5.0,12.072,87.945533
250,3,0.0001,0.8,0.3,0.1,5.0,13.203,138.255384
250,3,0.0001,0.75,0.1,0.1,5.0,11.242,56.435052
250,3,0.0001,0.75,0.2,0.1,5.0,12.08,88.50164
250,3,0.0001,0.75,0.3,0.1,5.0,13.212,139.383154
250,3,0.0001,0.7,0.1,0.1,5.0,11.247,56.664216
250,3,0.0001,0.7,0.2,0.1,5.0,12.087,89.12956700000001
250,3,0.0001,0.7,0.3,0.1,5.0,13.221,140.650701
250,3,1e-05,0.85,0.1,0.1,5.0,11.297,81.998024
250,3,1e-05,0.85,0.2,0.1,5.0,12.098,169.740165
250,3,1e-05,0.85,0.3,0.1,5.0,13.258,309.63962
250,3,1e-05,0.8,0.1,0.1,5.0,11.298,82.396416
250,3,1e-05,0.8,0.2,0.1,5.0,12.101,170.98934
